id,task,framework,constraint,version,fold,type,metric,utc,training_duration,predict_duration,result
id/0,fb_dialog,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:09:22,3652.9,49.4,0.459033209385819
id/0,SNIPS,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:09:17,3307.7,39.0,0.54
id/0,ag_news,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:07:01,25021.5,50.5,0.618026315789474
id/0,financial_news,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:22:30,721.3,40.3,0.579979360165119
id/0,MLDoc-11000,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:23:00,2841.5,58.5,0.399
id/0,gnad10,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:27:11,2552.3,44.6,0.195525291828794
id/0,MultiATIS-5000,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:27:11,1173.6,39.5,0.723905723905724
id/0,fb_dialog,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:27:11,6123.4,49.9,0.482882420823182
id/0,SNIPS,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:27:10,3304.2,39.2,0.527142857142857
id/0,ag_news,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:27:12,24276.5,49.6,0.623947368421053
id/0,financial_news,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:39:34,739.7,40.7,0.579979360165119
id/0,MLDoc-11000,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:43:38,2274.6,58.7,0.3845
id/0,gnad10,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:43:36,2523.5,44.6,0.190661478599222
id/0,MultiATIS-5000,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:43:37,1398.8,39.1,0.723905723905724
id/0,fb_dialog,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:43:38,6127.7,50.0,0.472111809206309
id/0,SNIPS,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:43:37,3246.9,39.2,0.491428571428571
id/0,ag_news,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:43:36,24790.7,51.9,0.615657894736842
id/0,financial_news,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:48:37,733.8,41.1,0.568627450980392
id/0,MLDoc-11000,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:48:43,2406.6,58.3,0.357
id/0,gnad10,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:48:40,2548.0,44.9,0.209143968871595
id/0,MultiATIS-5000,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:49:40,1403.4,40.1,0.723905723905724
id/0,fb_dialog,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:52:48,6053.9,50.3,0.466598281831004
id/0,SNIPS,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:52:46,3263.1,39.3,0.501428571428571
id/0,ag_news,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:50:44,24298.3,49.8,0.629473684210526
id/0,financial_news,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:04:04,719.6,41.1,0.568627450980392
id/0,MLDoc-11000,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:08:02,2408.8,58.1,0.35725
id/0,gnad10,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:08:00,2574.2,45.3,0.208171206225681
id/0,MultiATIS-5000,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:03:36,1471.8,39.7,0.723905723905724
id/0,fb_dialog,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:03:36,6165.1,50.1,0.466598281831004
id/0,SNIPS,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:07:59,3304.8,39.1,0.514285714285714
id/0,ag_news,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:08:00,25052.3,50.3,0.629473684210526
id/0,financial_news,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:20:45,1227.3,40.7,0.886480908152735
id/0,MLDoc-11000,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:20:49,2837.3,58.3,0.97875
id/0,gnad10,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:20:51,2554.3,45.0,0.907587548638132
id/0,MultiATIS-5000,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:22:52,1442.4,39.8,0.98989898989899
id/0,fb_dialog,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:18:43,6255.4,50.4,0.99269137068855
id/0,SNIPS,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:22:52,2324.3,39.6,0.99
id/0,ag_news,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:18:44,24450.3,50.0,0.945131578947368
id/0,financial_news,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:56:09,618.6,40.8,0.568627450980392
id/0,MLDoc-11000,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:01:18,2655.5,58.0,0.36025
id/0,gnad10,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:01:18,2419.6,44.9,0.205252918287938
id/0,MultiATIS-5000,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:55:37,1073.7,39.7,0.723905723905724
id/0,fb_dialog,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:01:18,3508.0,49.3,0.459033209385819
id/0,SNIPS,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:01:17,3205.9,39.2,0.574285714285714
id/0,ag_news,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:55:38,24987.6,49.7,0.642631578947368
id/0,financial_news,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:18:08,721.6,40.8,0.568627450980392
id/0,MLDoc-11000,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:21:59,2786.3,58.1,0.36025
id/0,gnad10,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:21:51,2562.7,44.5,0.205252918287938
id/0,MultiATIS-5000,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:16:05,1183.7,39.7,0.723905723905724
id/0,fb_dialog,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:21:50,3633.1,49.4,0.459033209385819
id/0,SNIPS,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:21:54,3253.0,39.2,0.57
id/0,ag_news,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:21:50,24839.6,49.6,0.642631578947368
id/0,financial_news,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:35:09,748.1,40.7,0.568627450980392
id/0,MLDoc-11000,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:38:54,2820.9,58.0,0.367
id/0,gnad10,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:38:51,2595.9,45.0,0.205252918287938
id/0,MultiATIS-5000,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:38:55,1172.2,39.4,0.723905723905724
id/0,fb_dialog,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:38:54,6011.2,49.6,0.478010001282216
id/0,SNIPS,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:38:56,3288.5,39.2,0.552857142857143
id/0,ag_news,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:38:57,24920.9,49.6,0.644078947368421
id/0,financial_news,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:56:12,734.9,40.6,0.568627450980392
id/0,MLDoc-11000,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:56:11,2432.1,58.1,0.358
id/0,gnad10,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:56:03,2564.2,44.6,0.207198443579767
id/0,MultiATIS-5000,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:56:02,1423.0,39.7,0.723905723905724
id/0,fb_dialog,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:56:02,5937.6,49.3,0.467111168098474
id/0,SNIPS,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:56:11,3247.0,39.0,0.505714285714286
id/0,ag_news,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:56:10,24722.2,51.8,0.630921052631579
id/0,financial_news,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:21:38,743.0,40.9,0.591331269349845
id/0,MLDoc-11000,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:21:44,2814.4,58.5,0.36275
id/0,gnad10,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:19:37,2537.2,44.9,0.180933852140078
id/0,MultiATIS-5000,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:21:42,1443.6,39.6,0.723905723905724
id/0,fb_dialog,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:21:44,4700.4,52.7,0.459033209385819
id/0,SNIPS,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:21:42,3335.8,39.6,0.584285714285714
id/0,ag_news,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:21:42,24762.1,49.6,0.604342105263158
id/0,financial_news,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:34:39,753.8,40.8,0.591331269349845
id/0,MLDoc-11000,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:35:14,2841.5,58.5,0.36275
id/0,gnad10,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:35:45,2540.5,45.0,0.180933852140078
id/0,MultiATIS-5000,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:36:12,1432.2,39.4,0.723905723905724
id/0,fb_dialog,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:38:20,4657.2,50.2,0.459033209385819
id/0,SNIPS,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:38:19,3267.2,39.3,0.582857142857143
id/0,ag_news,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:38:23,24881.5,49.6,0.604210526315789
id/0,financial_news,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:42:34,639.4,40.7,0.591331269349845
id/0,MLDoc-11000,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:46:00,2639.5,58.0,0.3635
id/0,gnad10,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:46:02,2416.5,44.9,0.167315175097276
id/0,MultiATIS-5000,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:46:00,1027.5,39.1,0.723905723905724
id/0,fb_dialog,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:46:01,3506.1,50.0,0.459033209385819
id/0,SNIPS,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:46:01,3081.2,39.0,0.614285714285714
id/0,ag_news,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:46:02,24719.3,49.6,0.613421052631579
id/0,financial_news,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:48:43,1236.2,40.9,0.87719298245614
id/0,MLDoc-11000,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:49:15,2772.9,58.2,0.97825
id/0,gnad10,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:48:15,2573.8,45.4,0.894941634241245
id/0,MultiATIS-5000,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:49:44,1497.9,39.8,0.985409652076319
id/0,fb_dialog,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:48:14,6174.2,52.0,0.992434927554815
id/0,SNIPS,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:50:45,3320.8,39.6,0.99
id/0,ag_news,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:53:20,24222.3,49.7,0.945394736842105
id/0,financial_news,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:59:12,737.3,40.6,0.591331269349845
id/0,MLDoc-11000,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:57:10,2818.3,58.5,0.3635
id/0,gnad10,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:02:33,2540.5,45.1,0.167315175097276
id/0,MultiATIS-5000,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:02:36,1169.7,39.4,0.723905723905724
id/0,fb_dialog,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:02:33,3643.0,49.3,0.459033209385819
id/0,SNIPS,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:02:30,3277.8,39.2,0.612857142857143
id/0,ag_news,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:02:40,24889.3,51.9,0.615394736842105
id/0,financial_news,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:13:45,738.7,40.6,0.591331269349845
id/0,MLDoc-11000,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:19:16,2776.5,58.1,0.37175
id/0,gnad10,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:19:19,2576.1,45.0,0.197470817120623
id/0,MultiATIS-5000,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:19:19,1158.8,39.7,0.723905723905724
id/0,fb_dialog,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:19:17,3746.6,50.2,0.459033209385819
id/0,SNIPS,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:19:18,3197.0,39.6,0.607142857142857
id/0,ag_news,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:19:19,24583.7,49.7,0.612105263157895
id/0,financial_news,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:31:13,723.0,40.6,0.591331269349845
id/0,MLDoc-11000,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:30:40,2846.3,58.4,0.363
id/0,gnad10,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:36:11,2542.6,44.5,0.183852140077821
id/0,MultiATIS-5000,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:36:14,1393.4,39.5,0.723905723905724
id/0,fb_dialog,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:36:14,4675.6,50.0,0.459033209385819
id/0,SNIPS,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:36:18,3260.4,39.3,0.584285714285714
id/0,ag_news,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:36:15,24458.5,49.8,0.604342105263158
id/0,airbnb,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T10:03:48,4940.3,66.9,0.979034723738808
id/0,kick_start,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T10:03:48,20885.0,92.4,0.687834045641528
id/0,cloth_review,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:03:46,4833.3,47.1,0.948553788055846
id/0,news_popularity,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:03:46,5901.8,49.0,0.929964604483455
id/0,cal_house,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:04:01,9174.8,70.6,0.0154554827717365
id/0,airbnb,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T10:33:31,4784.7,66.0,0.972701463201572
id/0,kick_start,ablation_base,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T10:33:30,19993.5,92.1,0.686264551759096
id/0,cloth_review,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:33:31,4558.7,46.8,0.99660163971812
id/0,news_popularity,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:33:32,5775.9,50.8,0.930408127390363
id/0,cal_house,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:33:37,8917.9,70.0,0.0157221806822389
id/0,airbnb,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T10:33:46,5002.6,66.4,0.982310548154619
id/0,kick_start,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T10:35:39,20342.0,93.1,0.689963482750114
id/0,cloth_review,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:37:36,4653.5,47.2,0.948553788055846
id/0,news_popularity,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:30:18,5763.8,48.8,0.929964604483455
id/0,cal_house,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:38:15,9410.4,70.8,0.0154336189392575
id/0,airbnb,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T10:42:53,4868.9,66.2,0.978379558855645
id/0,kick_start,ablation_weight_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T10:42:51,20265.7,92.6,0.68928501322594
id/0,cloth_review,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:43:06,4752.3,47.2,0.950813197305288
id/0,news_popularity,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:42:50,5763.4,49.1,0.930313196089712
id/0,cal_house,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:42:52,9370.7,70.5,0.0154312559738872
id/0,airbnb,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T10:44:43,4836.5,65.6,0.972701463201572
id/0,kick_start,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T10:44:43,20356.1,92.6,0.690446609293429
id/0,cloth_review,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:44:41,4660.2,47.2,0.99660163971812
id/0,news_popularity,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:44:43,5740.7,48.9,0.930408127390363
id/0,cal_house,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:44:43,9161.5,70.3,0.0155575513002478
id/0,airbnb,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T10:59:47,4861.9,66.1,0.981655383271457
id/0,kick_start,ablation_lr_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:02:53,16565.0,93.6,0.79884701330051
id/0,cloth_review,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:57:43,4364.8,47.2,0.509353492536233
id/0,news_popularity,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:02:50,4046.2,48.7,0.929591481879869
id/0,cal_house,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T10:57:44,9093.2,70.6,0.0139534737744746
id/0,airbnb,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:02:51,3730.1,65.9,0.960034942127102
id/0,kick_start,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:02:51,20457.6,92.3,0.696040864725079
id/0,cloth_review,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:02:50,4834.7,48.6,0.927539002887886
id/0,news_popularity,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:02:51,5757.0,48.7,0.929875837562888
id/0,cal_house,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:02:53,8994.0,70.1,0.0153619755455179
id/0,airbnb,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:18:17,4831.1,65.5,0.966804979253112
id/0,kick_start,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:18:50,20764.8,92.8,0.689266292078532
id/0,cloth_review,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:19:20,4799.7,47.0,0.951339074004872
id/0,news_popularity,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:18:48,5759.8,49.0,0.930031474736737
id/0,cal_house,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:19:54,9282.6,70.7,0.0154862121187558
id/0,airbnb,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:30:11,4904.2,65.5,0.974230181262284
id/0,kick_start,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T13:30:09,20232.3,92.6,0.68603384114839
id/0,cloth_review,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:30:09,4784.1,47.7,0.97670934173355
id/0,news_popularity,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:30:08,5930.2,50.0,0.930558938381756
id/0,cal_house,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:30:10,9113.4,70.1,0.0156001968417896
id/0,airbnb,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:44:25,4862.6,66.3,0.976195675911771
id/0,kick_start,ablation_weight_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T13:44:53,20346.2,92.8,0.690641126341315
id/0,cloth_review,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:44:53,4674.8,47.0,0.961443142621675
id/0,news_popularity,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:44:21,5980.5,49.5,0.930268623419649
id/0,cal_house,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:44:54,9385.1,71.1,0.0154120795723669
id/0,airbnb,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:59:54,4945.6,66.1,0.982747324743394
id/0,kick_start,ablation_lr_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T13:59:55,17868.5,92.7,0.796612967847767
id/0,cloth_review,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:59:54,3364.2,46.9,0.510927877254913
id/0,news_popularity,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:59:53,3521.4,49.3,0.93033885142085
id/0,cal_house,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:59:54,9356.6,70.5,0.0140222242459301
id/0,airbnb,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T15:01:50,4814.0,66.0,0.979471500327582
id/0,kick_start,ablation_base,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T15:02:23,20689.6,93.4,0.681100042036055
id/0,cloth_review,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:02:21,4666.1,47.3,0.958113555259897
id/0,news_popularity,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:02:21,5675.4,49.3,0.930900686470635
id/0,cal_house,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:02:24,8985.9,70.1,0.0157858372762249
id/0,airbnb,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T15:19:10,4930.0,65.6,0.973356628084735
id/0,kick_start,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T15:19:09,20748.3,92.3,0.683120455992089
id/0,cloth_review,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:19:09,4807.6,46.9,0.958113555259897
id/0,news_popularity,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:19:07,5819.4,48.8,0.930900686470635
id/0,cal_house,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:19:11,9397.1,70.7,0.0157365284194078
id/0,airbnb,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T15:36:40,4930.1,66.0,0.975977287617384
id/0,kick_start,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T15:36:41,20938.9,92.7,0.69487263661246
id/0,cloth_review,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:37:10,4769.6,46.8,0.926225648755396
id/0,news_popularity,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:36:40,5869.8,48.8,0.930412433067929
